review_text,rating,date,language_style,has_slang,slang_count,domain,word_count,length_type,label,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio
Aaja ko weather dherai dhulo thyo ani bike ride dherai garo vayo 🛵. Road construction is taking forever and government is doing nothing. TOTAL HEADACHE for every commuter today 😡‼️.,2,2026-02-18,code_mixed,0.0,0.0,transportation,30,medium,1,181,6.033333333333333,0,0,0.08287292817679558,0.9333333333333333
"product ekdum babbal cha, quality top class, paisa vasool 100%!!!",5,2024-09-08,code_mixed,1.0,2.0,product,10,very_short,1,65,6.5,3,0,0.0,1.0
"Uff, world class guaranteed",5,2023-04-25,english,0.0,0.0,product,4,very_short,1,27,6.75,0,0,0.037037037037037035,1.0
"ekdamai babbal thiyo the whole trip, driver ramro thiyo ramailo journey",5,2022-10-14,romanized_nepali,1.0,2.0,transportation,11,short,0,71,6.454545454545454,0,0,0.0,0.9090909090909091
driver was rude from start. didn't even greet. and then he took longer route and then charged more. sala. i know the route bro. i am not new here. baal. jhyau lagyo,1,2024-12-01,code_mixed,1.0,2.0,transportation,32,medium,0,164,5.125,0,0,0.0,0.875
"hotl parking full, managment lied, had to park far away, unsaf!!!",1,2024-10-20,english,0.0,0.0,hotel_restaurant,11,short,1,65,5.909090909090909,3,0,0.0,1.0
"Chi chi, burger meat was rotten, smell horrible, health risk!!!",1,2023-04-09,english,0.0,0.0,food,10,very_short,1,63,6.3,3,0,0.015873015873015872,1.0
hmm food ok thiyo. not bad. service bit slow but ok,3,2024-01-31,english,0.0,0.0,food,11,short,0,51,4.636363636363637,0,0,0.0,0.9090909090909091
ramailo thiyo dinner. music pani thiyo ani atmosphere pani ramro. will visit again 😊,4,2024-07-30,code_mixed,1.0,1.0,hotel_restaurant,14,short,0,84,6.0,0,0,0.0,0.8571428571428571
Thag haru ko group ho.,1,2024-07-03,romanized_nepali,0.0,0.0,services,5,very_short,1,22,4.4,0,0,0.045454545454545456,1.0
Illiterate staff haru chan.,1,2022-07-08,romanized_nepali,0.0,0.0,services,4,very_short,1,27,6.75,0,0,0.037037037037037035,1.0
"product testimonials ekdum genuine, real user feedback, trustworthy source!!!",5,2024-08-29,code_mixed,0.0,0.0,product,9,very_short,1,77,8.555555555555555,3,0,0.0,1.0
Nagarkot Scenery 564 XYZ was great tbh Maybe it will improve later. Shipping was fast. And the quality was also something I noticed.,4,4/18/2023,english,0.0,0.0,hotel_restaurant,23,short,0,132,5.739130434782608,0,0,0.06818181818181818,0.9130434782608695
"Mutton curry old-school Kathmandu restaurant near central bus park — mutton well-cooked, not chewy. Spice levels assertive. Taro root added interesting texture. Rice portion generous. No-frills atmosphere but food quality focused. Good find.",4,10/31/2022,english,0.0,0.0,food,33,medium,0,241,7.303030303030303,0,0,0.029045643153526972,1.0
Balcony 78 worth it tbh Maybe it will improve later. Shipping was fast. Maybe it will improve later. It was quite a busy day there. Actually I dont know. The staff were helpful. And the quality was also something I noticed.,4,5/11/2023,english,0.0,0.0,hotel_restaurant,41,medium,0,223,5.439024390243903,0,0,0.04484304932735426,0.7804878048780488
"Total scam, stay away.",1,2024-12-03,english,0.0,0.0,product,4,very_short,1,22,5.5,0,0,0.045454545454545456,1.0
"Uff, service totally bekar, paisa liyera kaam nagareko, chor haru!!!",1,2024-06-29,romanized_nepali,1.0,1.0,services,10,very_short,1,68,6.8,3,0,0.014705882352941176,1.0
ok story time so i go shop for bag and then see one red bag shiny shiny i think wow wow then i ask price he say high high i say no bro too much but he grin grin and cut price cut price so i buy and use and use now all friend say dami dami bag strong strong zip smooth smooth so yes paisa vasool paisa vasool i like this bag i like this bag,5,2023-03-03,code_mixed,1.0,2.0,product,77,long,0,339,4.402597402597403,0,0,0.0,0.5584415584415584
Tea 145 momo really loved the service ni The product is babbal and works fine. Will visit again pheri. The product is babbal and works fine. Price ali high thyo but worth it. Delivery was fast and safe thyo. Will visit again pheri. The food was tasty and mitho thyo.,4,1/8/2022,code_mixed,1.0,2.0,food,50,medium,0,266,5.32,0,0,0.03007518796992481,0.68
"Hotel staff are criminals and owner is fraud, worst stay of my life!!!",1,2023-04-01,english,0.0,0.0,hotel_restaurant,13,short,1,70,5.384615384615385,3,0,0.014285714285714285,1.0
Case thikai thyo thik chai yaar Hijo gako thyo rati. Pachi pheri try garchu. Sathi haru lai pani vanchu. Bholi pani janchu hola.,3,12/15/2023,romanized_nepali,1.0,1.0,product,23,short,0,128,5.565217391304348,0,0,0.0390625,0.9130434782608695
"Herda, cab paisa vasool",5,2024-06-28,romanized_nepali,1.0,1.0,transportation,4,very_short,1,23,5.75,0,0,0.043478260869565216,1.0
Thamel ma short taxi ride ma gaye. The driver was silent and the car was neat. The fare was correct. I reached the destination in fifteen minutes.,3,2025-10-12,code_mixed,0.0,0.0,transportation,27,short,1,146,5.407407407407407,0,0,0.0273972602739726,0.8148148148148148
Outstanding results!!!,5,2024-08-20,english,0.0,0.0,services,2,very_short,1,22,11.0,3,0,0.045454545454545456,1.0
"Khai, purchased product from their store in Newroad area and encountered absolutely horrible catastrophic nightmarish disastrous terrible awful experience, quality was substandard inferior cheap counterfeit fake duplicate replica copy imitation knockoff, packaging was damaged torn broken crushed destroyed ruined, delivery was delayed late slow sluggish tardy overdue postponed, customer service was rude unprofessional incompetent useless unhelpful dismissive arrogant ignorant, warranty was rejected denied refused invalidated canceled, refund process was complicated difficult impossible frustrating annoying irritating, company response was negligent careless irresponsible unaccountable, product stopped working malfunctioned failed broke damaged within days hours minutes of purchase, total scam fraud cheating deception trickery swindle con racket",1,2022-07-04,code_mixed,0.0,0.0,product,104,long,1,855,8.221153846153847,0,0,0.0023391812865497076,0.9230769230769231
Mechanic poor quality service tho Recived it late. Delivery was prompt. Price was high. Delivery was prompt. Price was high. Price was high. Delivery was prompt. Recived it late. Price was high. The color looks nice. Staf was bit slow.,2,7/4/2024,english,0.0,0.0,services,40,medium,0,235,5.875,0,0,0.05106382978723404,0.5
Chito RideNow Transport book gareko and AMAZING!!! RideNow Transport RideNow Transport RideNow Transport sabai bhanda ramro!!! Driver polite and gadi clean!!! TOTAL COMFORT!!!,5,2024-08-30,romanized_nepali,0.0,0.0,transportation,23,short,1,175,7.608695652173913,12,0,0.18857142857142858,0.6956521739130435
"Product warranty void sticker was fake, consumer fraud, Retail Nepal authorized warranty honored!!!",1,2022-09-01,english,0.0,0.0,product,13,short,1,99,7.615384615384615,3,0,0.030303030303030304,0.9230769230769231
waiwai chatpate spicy dami vasul,5,2/12/2024,romanized_nepali,1.0,2.0,food,5,very_short,0,32,6.4,0,0,0.0,1.0
app service slow and then crash and then crash again. jhyau lagyo,2,2023-08-30,english,1.0,1.0,services,12,short,0,65,5.416666666666667,0,0,0.0,0.75
"Marvelous motorcycle, acceleration instant, control precise, riding joy!!!",5,2022-04-25,english,0.0,0.0,transportation,8,very_short,1,74,9.25,3,0,0.013513513513513514,1.0
chain loose frequent tight,2,1/16/2024,code_mixed,0.0,0.0,transportation,4,very_short,0,26,6.5,0,0,0.0,1.0
"Food quality top, price fair cha!",5,2024-09-25,code_mixed,0.0,0.0,hotel_restaurant,6,very_short,1,33,5.5,1,0,0.030303030303030304,1.0
waste of money bro waste,1,2023-03-12,english,0.0,0.0,food,5,very_short,0,24,4.8,0,0,0.0,0.8
"Maile yo airline ko service use gareko thiyo, very good, fantastic experience cha.",5,2022-05-06,code_mixed,0.0,0.0,transportation,13,short,1,82,6.3076923076923075,0,0,0.012195121951219513,1.0
Plumbing pressure weak flow leak dripping consultation reasonable,3,10/7/2024,english,0.0,0.0,services,8,very_short,0,65,8.125,0,0,0.015384615384615385,1.0
"Service dherai ramro thiyo, I loved it, staff pani very friendly cha, overall experience amazing thiyo.",3,2023-07-27,code_mixed,0.0,0.0,services,16,short,1,103,6.4375,0,0,0.019417475728155338,1.0
Mitho khana!,5,2023-02-14,romanized_nepali,1.0,1.0,food,2,very_short,1,12,6.0,1,0,0.08333333333333333,1.0
"restaurant special occasion setup ekdum romantic, candle light dinner perfect, memorable!!!",5,2022-08-26,code_mixed,0.0,0.0,hotel_restaurant,11,short,1,91,8.272727272727273,3,0,0.0,1.0
Very bad. 😡,1,2026-02-18,english,0.0,0.0,services,3,very_short,1,11,3.6666666666666665,0,0,0.09090909090909091,1.0
Patan area ma khana dherai mitho thyo. I went there with my parents and we tried the local Newari platter. It was authentic and the price was also very reasonable. Highly recommend this small hidden gem.,5,2026-01-15,english,0.0,0.0,food,36,medium,1,203,5.638888888888889,0,0,0.024630541871921183,0.9166666666666666
"Repair shop ko work dherai acchi thiyo, timely delivery, I'm happy, price pani fair cha.",5,2023-10-29,code_mixed,0.0,0.0,services,15,short,1,88,5.866666666666666,0,0,0.022727272727272728,1.0
"Service dherai ramro thiyo, hotel ko ambiance pani very nice, I loved it, will definitely recommend.",4,2025-03-30,code_mixed,0.0,0.0,hotel_restaurant,16,short,1,100,6.25,0,0,0.02,1.0
"Yo bus service dherai ramro cha, mero sabai sanchai pani thik bhayo, ekdam sabai khush huncha.",5,2022-02-25,romanized_nepali,1.0,1.0,transportation,16,short,1,94,5.875,0,0,0.010638297872340425,0.9375
i buy this and then break and then stop work. cheappp build very bad,1,2022-01-30,english,0.0,0.0,product,14,short,0,68,4.857142857142857,0,0,0.0,0.8571428571428571
pizza mitho and cheesy. ramro dherai ramro,5,2023-04-04,code_mixed,1.0,2.0,food,7,very_short,0,42,6.0,0,0,0.0,0.8571428571428571
"Ramro thyo yeh dish, highly recommended, I'll definitely come back Soon.",4,2024-03-17,code_mixed,0.0,0.0,food,11,short,1,72,6.545454545454546,0,0,0.041666666666666664,1.0
Headlight dim replacement needed,3,6/30/2023,english,0.0,0.0,transportation,4,very_short,0,32,8.0,0,0,0.03125,1.0
"yo restaurant employee ne tip force garyo, threatening behavior, OR2K respectful service!!!",1,2024-10-26,romanized_nepali,0.0,0.0,hotel_restaurant,12,short,1,91,7.583333333333333,3,0,0.03296703296703297,1.0
Motorcycle mileage dami!,5,2023-07-13,code_mixed,1.0,1.0,transportation,3,very_short,1,24,8.0,1,0,0.041666666666666664,1.0
"panipuri water ma bacteria, stomach infection bhayo, hospital admit, sue them!!!",1,2024-07-16,code_mixed,0.0,0.0,food,11,short,1,80,7.2727272727272725,3,0,0.0,1.0
Aaja khana mast thiyo.,4,2025-05-20,romanized_nepali,1.0,2.0,food,4,very_short,1,22,5.5,0,0,0.045454545454545456,1.0
Samosa mitho thyo k Ani bholi pheri janchu. Pachi pheri try garchu. Khana pakauna time lagyo. Dhilo aayo tara mitho thyo.,4,4/14/2024,romanized_nepali,1.0,1.0,food,21,short,0,121,5.761904761904762,0,0,0.04132231404958678,0.9047619047619048
"WOW WOW WOW! Amazing quality, delivered in 1 day, best price in Nepal, I am so happy with this shopping, guys go for it now!!!!",5,2024-09-25,english,0.0,0.0,product,25,short,1,127,5.08,5,0,0.09448818897637795,0.92
Dherai ramro experience vayo mero yo hotel ma stay garda. The room was super clean and the staff provided world class hospitality throughout the week. Everything was managed perfectly and I will definitely suggest this brand to all my relatives visiting from abroad.,5,2025-02-14,code_mixed,0.0,0.0,hotel_restaurant,43,medium,1,266,6.186046511627907,0,0,0.015037593984962405,0.9302325581395349
"Freelance printing shop Putalisadak ma — 😭 ID card printing gareko thyo for an event. 50 cards print garna gako thyo, design already banaeko thyo. Rs 15 per card thyo, reasonable. Print quality sharp thyo, colors accurate thyo to design file. Lamination option liyeko, added durability. Ready in 4 hours as promised. Staff efficient thyo, kei extra explanation without asking diyena which was fine since work clear thyo. Quick, reliable, fair price. Pheri aauchu.",5,1/31/2024,romanized_nepali,0.0,0.0,services,74,long,0,463,6.256756756756757,0,0,0.023758099352051837,0.8918918918918919
Tea set babbal quality raixa bro Delivery was fast and safe thyo. Will visit again pheri. The food was tasty and mitho thyo. The product is babbal and works fine. Will visit again pheri. Service kasto slow thyo but okay. Battery backup is dami ngl. Service kasto slow thyo but okay. Battery backup is dami ngl. Delivery was fast and safe thyo. Battery backup is dami ngl. The food was tasty and mitho thyo. Delivery was fast and safe thyo.,5,7/7/2025,code_mixed,1.0,3.0,food,80,long,0,439,5.4875,0,0,0.03189066059225513,0.425
"Uff, cab criminal driver",1,2023-06-12,english,0.0,0.0,transportation,4,very_short,1,24,6.0,0,0,0.041666666666666664,1.0
fpod was ok ok nothkny spwcoal tbh,3,2024-03-29,english,0.0,0.0,food,7,very_short,0,34,4.857142857142857,0,0,0.0,0.8571428571428571
Good mileage decent price,4,12/21/2023,english,0.0,0.0,transportation,4,very_short,0,25,6.25,0,0,0.04,1.0
Simply the most incredible vacation package I have ever booked for my family trip to Pokhara. The itinerary was perfectly managed and the guide was very professional throughout the entire journey which made our experience truly world class. Prices are extremely affordable for such high quality service and I recommend every single traveler in Nepal to use this agency without any doubt.,5,2024-11-05,english,0.0,0.0,services,62,medium,1,387,6.241935483870968,0,0,0.01808785529715762,0.8870967741935484
"Maile yo dish try gareko thiyo, it's awesome, khana ko quality pani great cha!",4,2025-03-17,code_mixed,0.0,0.0,food,14,short,1,78,5.571428571428571,1,0,0.01282051282051282,1.0
Biryani 202 very disappointed with it ho The product is babbal and works fine. I liked the atmosphere there ramailo thyo.,1,7/4/2023,code_mixed,1.0,1.0,food,21,short,0,121,5.761904761904762,0,0,0.024793388429752067,1.0
Cleaning 164 babbal quality raixa bro The product is babbal and works fine.,4,3/9/2025,code_mixed,1.0,1.0,services,13,short,0,75,5.769230769230769,0,0,0.02666666666666667,0.9230769230769231
Powerbank capacity false claim specification wrong actual different,2,6/4/2024,english,0.0,0.0,product,8,very_short,0,67,8.375,0,0,0.014925373134328358,1.0
"Mero bike ko engine nai ferdyo yo kta haru le, purai parts chorera purano haldyo, beware everyone, big scam alert!!!!",1,2023-09-18,code_mixed,0.0,0.0,transportation,20,short,1,117,5.85,4,0,0.008547008547008548,1.0
bad bad sevic,1,2025-01-09,english,0.0,0.0,services,3,very_short,0,13,4.333333333333333,0,0,0.0,0.6666666666666666
"I'm totally impressed with yeh restaurant ko food, khaane ko quality dherai acchi thiyo, I loved it, service pani dherai fast thiyo, I appreciated it, staff ko behavior bhi professional thiyo, I think it's a great place to eat, khaane ko price bhi fair cha, I highly recommend it to everyone, yeh experience dherai ramro thiyo.",5,2023-05-05,code_mixed,0.0,0.0,food,56,medium,1,327,5.839285714285714,0,0,0.01529051987767584,0.7321428571428571
"Outrageously bad hotel, billing fraud, hidden charges, complete scam!!!",1,2024-05-07,english,0.0,0.0,hotel_restaurant,9,very_short,1,71,7.888888888888889,3,0,0.014084507042253521,1.0
"Aaja ma yo bank ma gayo, tai sabai kura thik thiyo, besari thik cha.",3,2022-01-27,romanized_nepali,0.0,0.0,services,14,short,1,68,4.857142857142857,0,0,0.014705882352941176,0.8571428571428571
"chalcha tyo product, khasai problem chhaina",3,2022-07-31,romanized_nepali,1.0,1.0,product,6,very_short,0,43,7.166666666666667,0,0,0.0,1.0
Shuttle mall free,4,10/31/2022,english,0.0,0.0,hotel_restaurant,3,very_short,0,17,5.666666666666667,0,0,0.058823529411764705,1.0
"Perfect product in every way, flawless execution, premium experience guaranteed!!!",5,2024-12-17,english,0.0,0.0,product,10,very_short,1,82,8.2,3,0,0.012195121951219513,1.0
